"","precip","solar","air","vapor",""
"1701"," 0.3"," 74.3","-17.1"," 1.2","0.1195625"
"1702"," 0.0"," 62.8","-13.9"," 1.7","0.117848958333333"
"1703"," 0.1"," 74.4"," -8.2"," 2.8","0.116125"
"1704","3.2","9.0","-4.1","3.5","0.114390625"
"1705","10.5","5.3","-3.6","3.8","0.112760416666667"
"1706","0.6","90.4","-18.3","0.9","0.110880208333333"
"1707"," 1.0"," 49.1","-16.4"," 1.4","0.108666666666667"
"1708"," 6.5"," 62.2","-12.8"," 1.9","0.10690625"
"1709"," 0.6"," 42.0","-13.3"," 1.9","0.105364583333333"
"1710"," 0.1"," 77.0","-11.8"," 2.2","0.103453125"
"1711"," 2.3"," 19.6"," -9.4"," 2.6","0.101869791666667"
"1712"," 0.3","101.3","-17.1"," 1.3","0.0999947916666667"
"1713"," 0.0","109.9","-21.9"," 0.9","0.097734375"
"1714"," 0.0","102.3","-14.6"," 1.6","0.0956510416666667"
"1715"," 0.0"," 81.8","-12.3"," 2.1","0.093875"
"1716"," 2.5"," 19.7"," -6.8"," 3.2","0.0917239583333333"
"1717"," 2.1"," 50.7","-12.3"," 1.8","0.0893489583333333"
"1718"," 0.1","117.4","-20.8"," 0.9","0.0866354166666667"
"1719"," 2.9"," 40.8","-14.3"," 1.6","0.0838333333333333"
"1720"," 0.1"," 84.9","-17.4"," 1.2","0.081328125"
"1721"," 0.7","122.2","-21.5"," 0.8","0.0783333333333333"
"1722"," 0.0","128.6","-22.4"," 0.8","0.075015625"
"1723"," 4.6"," 32.3"," -8.7"," 2.6","0.0711875"
"1724","13.6"," 15.5","  0.6"," 5.8","0.0688020833333333"
"1725"," 0.5"," 95.6","-16.1"," 1.3","0.0670989583333333"
"1726"," 0.4","116.2","-20.4"," 0.9","0.0791822916666667"
"1727"," 0.0","140.7","-20.8"," 0.8","0.0806770833333333"
"1728"," 0.0","130.6","-15.0"," 1.6","0.0811822916666667"
"1729"," 0.0","123.0","-11.2"," 2.0","0.080359375"
"1730"," 0.2","105.4"," -7.4"," 2.9","0.0775729166666667"
"1731"," 0.5","108.4","-10.1"," 2.3","0.0733854166666667"
"1732"," 0.0","152.4","-20.9"," 0.9","0.0685052083333333"
"1733"," 0.0","159.2","-23.9"," 0.6","0.0637708333333333"
"1734"," 0.0","162.5","-25.7"," 0.6","0.0595260416666667"
"1735","-0.0","159.2","-22.3","0.8","0.0555260416666667"
"1736"," 1.1"," 61.8","-14.9"," 1.5","0.0515833333333333"
"1737"," 0.0","167.0","-14.3"," 1.5","0.047859375"
"1738","10.0"," 11.0"," -3.3"," 4.2","0.0445208333333333"
"1739"," 0.6","171.8","-16.8"," 1.2","0.04234375"
"1740"," 6.2"," 44.6","-18.3"," 1.0","0.0408645833333333"
"1741"," 0.4"," 94.8","-11.4"," 2.0","0.0401145833333333"
"1742"," 1.7","123.0"," -9.0"," 2.5","0.0396979166666667"
"1743"," 0.1","185.3","-17.0"," 0.9","0.0391822916666667"
"1744"," 3.1","160.7","-16.1"," 1.1","0.039"
"1745"," 0.0","191.0","-16.7"," 1.1","0.0388072916666667"
"1746"," 1.3","119.1"," -6.1"," 3.1","0.0385364583333333"
"1747"," 2.0","191.8","-14.9"," 1.4","0.0384114583333333"
"1748"," 0.0","196.5","-19.1"," 1.0","0.03825"
"1749"," 0.2","110.4","-10.8"," 1.8","0.038046875"
"1750"," 4.0"," 64.4"," -5.4"," 3.7","0.0382291666666667"
"1751"," 0.5","148.3"," -9.4"," 2.2","0.0385052083333333"
"1752"," 0.0","206.8","-13.3"," 1.8","0.0388177083333333"
"1753"," 0.0","157.4"," -5.9"," 2.3","0.0387708333333333"
"1754"," 5.5"," 33.4"," -2.6"," 4.4","0.03921875"
"1755"," 2.2"," 88.8"," -5.2"," 3.7","0.0397760416666667"
"1756"," 3.1","115.9","-15.2"," 1.3","0.0400625"
"1757"," 3.5","102.5","-15.3"," 1.2","0.0402447916666667"
"1758"," 0.3","226.5","-20.1"," 0.8","0.040625"
"1759"," 0.0","229.8","-19.9"," 0.9","0.0408072916666667"
"1760"," 0.2","185.1"," -6.9"," 2.3","0.0409114583333333"
"1761"," 3.0","180.8"," -6.6"," 2.9","0.0409322916666667"
"1762"," 0.1","215.9","-12.1"," 1.9","0.0406927083333333"
"1763"," 0.3","206.3","-14.0"," 1.5","0.0405"
"1764","-0.0","241.8","-12.5","1.7","0.0405364583333333"
"1765","-0.0","239.5","-8.8","2.1","0.04053125"
"1766","2.0","94.0","-1.6","4.5","0.0405"
"1767","19.5"," 11.5"," -0.9"," 5.3","0.040734375"
"1768"," 2.5","241.1"," -9.6"," 1.8","0.0410104166666667"
"1769"," 1.5","203.2"," -3.5"," 3.6","0.04134375"
"1770"," 0.3","218.8","  0.5"," 4.6","0.0419791666666667"
"1771"," 0.0","240.2"," -0.6"," 3.6","0.0432760416666667"
"1772"," 0.0","253.2","  4.2"," 4.8","0.0455260416666667"
"1773"," 0.0","246.2","  3.7"," 5.3","0.04934375"
"1774"," 5.2"," 83.3","  2.9"," 5.7","0.0557760416666667"
"1775"," 1.9","191.8","  3.7"," 7.2","0.0661145833333333"
"1776"," 3.5"," 76.1"," -0.1"," 5.3","0.0914739583333333"
"1777"," 0.2","223.8"," -1.4"," 3.8","0.0984427083333333"
"1778"," 0.3","170.0"," -2.1"," 3.5","0.100911458333333"
"1779"," 1.6","125.6"," -1.1"," 4.2","0.103244791666667"
"1780"," 0.1","258.7"," -2.1"," 3.4","0.105567708333333"
"1781"," 0.0","253.8","  1.9"," 2.8","0.10909375"
"1782"," 0.0","271.3","  7.4"," 4.6","0.121880208333333"
"1783"," 0.0","214.5","  9.0"," 6.7","0.148338541666667"
"1784"," 2.5"," 63.1","  0.9"," 5.4","0.156880208333333"
"1785"," 2.7"," 53.0","  1.8"," 6.3","0.155640625"
"1786"," 0.4","162.5","  3.7"," 7.1","0.165515625"
"1787"," 0.4","261.3","  6.2"," 7.2","0.174505208333333"
"1788"," 8.4","205.5","  8.5","10.5","0.184734375"
"1789"," 5.5","143.7","  7.3"," 9.8","0.186854166666667"
"1790"," 0.1","300.6","  5.2"," 5.1","0.182484375"
"1791"," 0.0","265.3","  4.8"," 5.2","0.182078125"
"1792"," 0.8","138.0","  8.7"," 6.4","0.187697916666667"
"1793"," 2.6","282.8","  9.8"," 7.4","0.19478125"
"1794","10.8","124.4","  3.9"," 6.6","0.182880208333333"
"1795","7.2","48.0","-2.2","4.5","0.186"
"1796","5.6","192.3","-4.5","2.8","0.169692708333333"
"1797"," 0.1","288.7"," -0.7"," 3.4","0.163869791666667"
"1798"," 0.0","327.7","  3.4"," 3.5","0.170890625"
"1799"," 0.5","171.3","  6.3"," 6.4","0.182072916666667"
"1800","14.4"," 30.3","  4.9"," 8.6","0.19034375"
"1801"," 1.5","272.0","  5.0"," 6.9","0.185640625"
"1802"," 4.3","208.0","  5.5"," 6.2","0.184927083333333"
"1803"," 0.4","272.4","  6.3"," 5.2","0.181458333333333"
"1804","12.4","127.0","  5.1"," 7.2","0.1925"
"1805"," 0.0","327.2","  4.0"," 4.1","0.184838541666667"
"1806"," 0.0","275.2","  7.2"," 5.3","0.181671875"
"1807"," 0.2","227.4","  9.4"," 6.9","0.183520833333333"
"1808"," 0.0","300.2"," 10.4"," 6.2","0.184890625"
"1809"," 0.1","233.3"," 11.4"," 8.4","0.184942708333333"
"1810"," 0.0","269.4"," 15.9"," 8.2","0.182421875"
"1811"," 7.0","198.7","  6.4"," 6.5","0.14028125"
"1812"," 0.0","288.2","  9.0"," 5.6","0.181578125"
"1813"," 0.5","257.7"," 11.3"," 6.8","0.175229166666667"
"1814"," 4.9","200.0","  8.8"," 8.4","0.170796875"
"1815"," 0.2","171.9","  5.3"," 6.9","0.167208333333333"
"1816"," 0.3","225.4","  4.4"," 5.6","0.16396875"
"1817"," 1.0","232.2","  7.2"," 6.7","0.161244791666667"
"1818"," 1.7","247.9","  9.2"," 7.8","0.158692708333333"
"1819"," 1.0","223.5"," 10.6"," 6.9","0.15575"
"1820"," 0.0","347.5"," 11.0"," 5.9","0.152354166666667"
"1821"," 0.1","266.3"," 13.8"," 7.0","0.148223958333333"
"1822"," 4.3"," 72.8","  4.9"," 8.1","0.147515625"
"1823"," 4.1","268.8","  2.7"," 5.5","0.174348958333333"
"1824"," 2.8","193.1","  4.8"," 7.2","0.168708333333333"
"1825","3.5","236.5","3.6","5.6","0.180270833333333"
"1826","-0.0","354.0","7.8","6.5","0.170880208333333"
"1827","0.9","200.2","11.9","9.3","0.1648125"
"1828"," 2.1","201.1"," 12.0"," 9.7","0.167234375"
"1829"," 6.1","228.7"," 11.3","11.4","0.166770833333333"
"1830"," 0.2","304.3","  8.3"," 5.9","0.176421875"
"1831"," 0.0","364.1"," 10.7"," 6.1","0.165052083333333"
"1832"," 0.0","320.3"," 14.7"," 8.4","0.157401041666667"
"1833"," 1.6","170.1"," 17.1","15.9","0.162458333333333"
"1834","11.1","242.9"," 20.3","15.8","0.17146875"
"1835"," 1.0","332.6"," 19.2","13.9","0.12509375"
"1836"," 2.0","250.8"," 12.5","11.6","0.12221875"
"1837","15.4","166.3"," 16.1","17.4","0.14759375"
"1838"," 6.3","198.9"," 11.1"," 8.7","0.173046875"
"1839"," 0.0","369.9"," 10.8"," 7.2","0.162552083333333"
"1840"," 0.6","237.8"," 15.8"," 8.9","0.154791666666667"
"1841","10.0"," 68.7"," 16.0","17.0","0.14896875"
"1842","10.5","254.4"," 17.3","17.7","0.138359375"
"1843","13.9","195.8"," 14.5","16.1","0"
"1844"," 6.7","188.0"," 14.1","14.2","0"
"1845","10.5","131.3"," 12.5","14.3","0.0633854166666667"
"1846"," 3.1","229.2"," 13.9","13.1","0.160651041666667"
"1847"," 4.8","210.1"," 13.9","13.5","0.166744791666667"
"1848"," 4.9","237.2"," 15.3","14.7","0.159640625"
"1849"," 9.4","215.4"," 15.7","16.5","0.14721875"
"1850"," 9.0","158.4"," 14.3","15.9","0.159609375"
"1851"," 1.4","297.5"," 14.0","10.9","0.154911458333333"
"1852"," 5.6","103.3"," 15.4","14.4","0.15196875"
"1853"," 5.3","220.2"," 15.9","15.1","0.160713541666667"
"1854"," 4.7","279.2"," 16.0","15.1","0.155765625"
"1855"," 1.3","226.3"," 17.3","15.5","0.148526041666667"
"1856","19.0","103.4","15.6","17.3","0.166510416666667"
"1857","24.8","151.1","13.8","15.0","0.184505208333333"
"1858"," 0.2","335.7"," 17.2","10.2","0.172072916666667"
"1859"," 4.3","229.8"," 19.3","14.0","0.164791666666667"
"1860"," 8.0","244.7"," 12.4"," 9.2","0.185703125"
"1861"," 7.3","222.7"," 14.2"," 9.7","0.176578125"
"1862"," 0.7","200.7"," 17.8","12.9","0.173614583333333"
"1863"," 0.7","338.1"," 21.6","13.7","0.163963541666667"
"1864"," 0.0","165.2"," 19.7","13.2","0.154744791666667"
"1865","32.8"," 12.0"," 14.4","15.8","0.164192708333333"
"1866"," 4.6","262.9"," 16.3","16.4","0.184286458333333"
"1867"," 4.5","158.9"," 13.2","12.2","0.181973958333333"
"1868"," 0.0","313.6"," 14.6"," 9.4","0.173421875"
"1869"," 0.0","288.5"," 18.5","11.6","0.164494791666667"
"1870","14.4","181.3"," 19.2","16.8","0.173114583333333"
"1871"," 3.6","210.3"," 15.2","14.5","0.171098958333333"
"1872"," 1.9","160.0"," 15.6","13.5","0.168796875"
"1873","14.4","234.4"," 16.2","15.2","0.166229166666667"
"1874"," 0.5","282.2"," 16.3","12.4","0.166427083333333"
"1875"," 0.0","305.1"," 17.9","12.7","0.160322916666667"
"1876"," 2.4","264.0"," 17.6","14.9","0.153947916666667"
"1877"," 0.4","300.0"," 17.7","12.6","0.14821875"
"1878"," 0.0","297.8"," 17.9","10.9","0.142291666666667"
"1879"," 3.7","245.1"," 17.1","14.3","0.136572916666667"
"1880","14.5"," 64.7"," 15.8","17.6","0.137244791666667"
"1881","11.2"," 21.3"," 15.6","17.6","0.148427083333333"
"1882","12.7","105.9"," 16.0","17.7","0.170463541666667"
"1883","12.7","121.0"," 16.4","18.2","0.178880208333333"
"1884"," 8.4","118.2"," 15.6","17.4","0.177203125"
"1885","10.2","108.9"," 14.9","16.4","0.176557291666667"
"1886","1.2","150.6","15.0","13.5","0.175494791666667"
"1887","0.4","235.0","17.3","15.0","0.168703125"
"1888","4.4","130.5","16.6","16.4","0.163786458333333"
"1889"," 9.2","112.4"," 16.0","17.7","0.167057291666667"
"1890","12.5","126.0"," 16.2","18.2","0.1793125"
"1891"," 2.4","168.6"," 16.6","16.1","0.17684375"
"1892"," 0.3","174.4"," 16.6","15.2","0.169203125"
"1893"," 1.1","208.8"," 17.3","16.0","0.162942708333333"
"1894"," 1.0","158.7"," 16.6","13.5","0.156682291666667"
"1895"," 0.0","246.9"," 16.3","13.0","0.15178125"
"1896"," 2.6","206.5"," 14.6","13.6","0.146348958333333"
"1897"," 8.7","129.9"," 13.9","15.6","0.178390625"
"1898"," 1.2","188.6"," 15.4","15.2","0.179333333333333"
"1899"," 2.1","193.8"," 15.2","13.3","0.169947916666667"
"1900"," 2.3","203.9"," 14.1","13.6","0.16334375"
"1901"," 4.9","206.7"," 13.4","13.9","0.156875"
"1902"," 7.7","156.4"," 12.9","14.6","0.151640625"
"1903"," 1.1","212.4"," 16.2","15.3","0.14803125"
"1904"," 1.6","201.0"," 15.3","14.9","0.143651041666667"
"1905"," 1.9","228.1"," 11.7"," 9.3","0.145651041666667"
"1906","23.5"," 25.5"," 13.4","15.1","0.162505208333333"
"1907"," 0.5","157.4"," 11.0"," 8.1","0.164526041666667"
"1908"," 0.0","178.0"," 12.9","10.7","0.15903125"
"1909"," 0.0","270.4"," 17.6","14.8","0.154390625"
"1910"," 0.0","226.9"," 19.7","14.6","0.149161458333333"
"1911"," 0.1","239.7"," 22.8","17.3","0.14390625"
"1912"," 4.7","163.1"," 17.6","15.9","0.13896875"
"1913"," 0.5"," 80.7","  9.9"," 8.9","0.134817708333333"
"1914"," 0.0","248.2"," 11.4"," 9.3","0.132427083333333"
"1915"," 0.0","257.3"," 15.1","11.7","0.12875"
"1916"," 0.0","226.4"," 17.7","13.3","0.124583333333333"
"1917","1.9","81.3","16.6","16.4","0.12065625"
"1918","6.9","158.3","14.7","14.9","0.118333333333333"
"1919","0.3","216.2","13.9","12.3","0.115958333333333"
"1920"," 0.0","235.9"," 16.9","14.6","0.112911458333333"
"1921"," 0.0","242.5"," 19.0","15.2","0.109447916666667"
"1922"," 0.0","238.7"," 18.9","15.1","0.105682291666667"
"1923"," 3.3","172.6"," 10.0"," 8.7","0.104166666666667"
"1924","21.8"," 10.8"," 11.6","12.7","0.104489583333333"
"1925"," 1.6","108.5"," 10.6","10.4","0.147036458333333"
"1926"," 0.1","131.2"," 11.6"," 9.4","0.145635416666667"
"1927"," 6.2","161.1"," 11.1","11.3","0.1431875"
"1928"," 2.8"," 75.5","  8.0"," 9.0","0.151802083333333"
"1929"," 0.0","212.7","  7.3"," 6.8","0.148442708333333"
"1930"," 0.0","173.1"," 12.0"," 8.1","0.144427083333333"
"1931"," 5.8"," 37.8"," 10.4","12.2","0.149005208333333"
"1932"," 0.1","120.8"," 13.5","12.1","0.152838541666667"
"1933","14.7"," 13.6"," 11.7","13.1","0.15890625"
"1934"," 9.1","169.4","  6.9"," 7.0","0.1666875"
"1935"," 0.0","190.3","  7.3"," 6.6","0.160807291666667"
"1936"," 7.0"," 94.9","  7.3"," 8.1","0.156645833333333"
"1937"," 0.1","185.1","  1.9"," 4.1","0.154927083333333"
"1938"," 0.3","169.7","  8.6"," 6.7","0.152020833333333"
"1939"," 5.3"," 55.0","  8.0"," 8.6","0.148760416666667"
"1940"," 0.0","187.8","  2.1"," 4.9","0.147125"
"1941"," 0.0","197.9","  2.0"," 5.6","0.145135416666667"
"1942"," 0.0","186.9","  6.2"," 8.4","0.142921875"
"1943"," 1.4","172.5"," 13.6","12.3","0.140328125"
"1944"," 0.0","181.5"," 13.6","10.7","0.137598958333333"
"1945"," 0.0","177.6"," 13.8","12.6","0.134864583333333"
"1946"," 0.0","161.0"," 12.6","12.3","0.132322916666667"
"1947"," 0.2"," 71.7","  8.7"," 9.4","0.13015625"
"1948","0.0","138.1","6.4","7.8","0.128723958333333"
"1949","0.7","70.9","9.8","10.0","0.124395833333333"
"1950","12.7"," 37.1","  9.5","11.8","0.124651041666667"
"1951"," 5.0"," 30.2","  2.5"," 7.2","0.16015625"
"1952","13.8"," 11.9","  2.4"," 6.9","0.178473958333333"
"1953"," 3.1"," 26.8","  2.9"," 7.2","0.1841875"
"1954"," 0.8"," 94.7","  3.3"," 6.0","0.17353125"
"1955"," 0.0","160.5","  1.6"," 4.8","0.168557291666667"
"1956"," 0.0","158.7","  1.2"," 5.4","0.164640625"
"1957"," 0.0","135.9","  1.5"," 6.0","0.161192708333333"
"1958","10.7"," 32.9","  7.9","10.5","0.162416666666667"
"1959"," 5.3"," 58.3","  6.8"," 9.6","0.167848958333333"
"1960"," 0.4","101.4","  5.7"," 7.6","0.1683125"
"1961"," 0.8","104.5","  6.3"," 9.1","0.164666666666667"
"1962"," 9.0"," 28.8"," 10.5","12.6","0.164260416666667"
"1963","11.6"," 14.7","  9.8","11.8","0.176770833333333"
"1964"," 1.0"," 40.6","  5.6"," 7.8","0.1803125"
"1965"," 5.2"," 45.8","  4.7"," 8.2","0.180625"
"1966"," 1.3"," 95.0","  1.2"," 5.4","0.178359375"
"1967"," 0.6"," 82.3"," -0.6"," 5.3","0.174130208333333"
"1968"," 0.0","125.3","  2.6"," 5.5","0.170390625"
"1969"," 9.3","  5.0","  3.8"," 7.9","0.170322916666667"
"1970"," 1.0"," 99.3"," -1.9"," 3.6","0.179192708333333"
"1971"," 0.0","128.8"," -4.2"," 2.2","0.175348958333333"
"1972"," 0.0"," 84.6"," -1.3"," 3.5","0.171494791666667"
"1973"," 0.0","119.0","  1.5"," 5.4","0.168661458333333"
"1974"," 4.4"," 57.5","  5.6"," 8.5","0.167109375"
"1975"," 6.0"," 28.9","  5.3"," 8.5","0.181609375"
"1976"," 7.0"," 37.7","  3.3"," 7.5","0.183135416666667"
"1977"," 6.4"," 23.3"," -0.3"," 5.7","0.18396875"
"1978","23.9","14.2","-1.2","5.2","0.17809375"
"1979","1.1","80.1","-2.6","3.9","0.175364583333333"
"1980","0.0","64.6","1.7","5.1","0.17359375"
"1981"," 0.5"," 82.9"," -5.1"," 3.1","0.176291666666667"
"1982"," 0.1"," 96.1"," -5.0"," 3.3","0.173364583333333"
"1983"," 0.4"," 31.3","  0.4"," 4.8","0.170463541666667"
"1984"," 0.6"," 27.0","  5.7"," 9.1","0.168958333333333"
"1985"," 0.7"," 34.5","  9.5","11.3","0.188994791666667"
"1986"," 0.4"," 32.7","  5.6"," 8.3","0.188005208333333"
"1987"," 0.2"," 36.8","  5.6"," 9.1","0.181286458333333"
"1988"," 8.3","  6.2","  6.9"," 9.8","0.177385416666667"
"1989"," 1.3"," 37.3","  2.5"," 6.8","0.184359375"
"1990"," 0.5"," 65.0"," -2.2"," 4.2","0.179973958333333"
"1991"," 1.6"," 24.6"," -2.4"," 4.4","0.176067708333333"
"1992"," 0.2"," 60.3"," -3.9"," 3.6","0.173"
"1993"," 1.4"," 56.3"," -2.0"," 4.7","0.170265625"
"1994"," 5.9","  8.9","  5.6"," 8.7","0.169552083333333"
"1995","11.3"," 23.5","  1.8"," 6.9","0.186953125"
"1996","21.4","  6.6"," -1.7"," 5.1","0.170739583333333"
"1997"," 2.8"," 32.5"," -5.7"," 3.0","0.178442708333333"
"1998"," 0.5"," 58.7"," -8.0"," 2.2","0.175322916666667"
"1999"," 0.2"," 65.1","-13.0"," 1.9","0.17246875"
"2000"," 0.0"," 56.5","-11.4"," 2.0","0.169895833333333"
"2001"," 0.8"," 46.6"," -9.5"," 2.5","0.167520833333333"
"2002"," 0.7"," 58.2"," -9.5"," 2.4","0.165223958333333"
"2003"," 0.6"," 55.0","-11.4"," 2.0","0.162802083333333"
"2004"," 0.2"," 28.3","-11.2"," 2.4","0.160645833333333"
"2005"," 1.8"," 14.1"," -5.4"," 3.3","0.158729166666667"
"2006"," 6.0","  9.1"," -0.3"," 5.3","0.157239583333333"
"2007"," 3.3"," 18.5"," -2.1"," 4.7","0.155802083333333"
"2008"," 2.2","  7.8"," -4.5"," 4.1","0.154645833333333"
"2009","0.6","42.1","-6.0","3.4","0.153265625"
"2010","0.4","44.8","-6.2","3.5","0.15190625"
"2011"," 9.1","  5.0"," -3.3"," 4.3","0.150822916666667"
"2012"," 1.8"," 35.9"," -6.1"," 3.3","0.149989583333333"
"2013"," 1.5"," 20.0"," -3.2"," 4.0","0.148880208333333"
"2014"," 5.9"," 18.9"," -6.9"," 3.5","0.1480625"
"2015"," 0.6"," 33.1","-13.5"," 1.8","0.147177083333333"
"2016"," 1.0"," 16.3"," -9.4"," 2.4","0.14615625"
"2017"," 2.7"," 16.1","-14.6"," 1.9","0.145166666666667"
"2018"," 0.1"," 60.0","-21.5"," 0.9","0.14340625"
"2019"," 1.2"," 17.1","-13.2"," 1.8","0.142151041666667"
"2020"," 2.2"," 51.6","-19.9"," 1.0","0.140947916666667"
"2021"," 0.4"," 40.8","-18.7"," 1.0","0.1384375"
"2022"," 0.8"," 20.6","-14.9"," 1.6","0.135364583333333"
"2023"," 0.1"," 59.5","-21.2"," 0.8","0.132369791666667"
"2024"," 5.1","  3.5"," -6.1"," 3.5","0.129364583333333"
"2025","12.0","  2.5"," -0.8"," 4.8","0.131208333333333"
"2026"," 0.3"," 52.2","-18.4"," 1.1","0.139609375"
"2027"," 1.6"," 12.7","-14.0"," 1.7","0.137890625"
"2028"," 0.8"," 39.1","-16.7"," 1.3","0.135875"
"2029"," 0.0"," 59.2","-29.3"," 0.4","0.133713541666667"
"2030"," 0.0"," 59.1","-31.3"," 0.3","0.130697916666667"
"2031"," 0.4"," 48.9","-24.7"," 0.6","0.128583333333333"
"2032"," 1.2"," 38.9","-21.6"," 0.9","0.127057291666667"
"2033"," 0.3"," 52.1","-17.2"," 1.3","0.125609375"
"2034"," 2.9"," 19.0"," -7.0"," 3.1","0.124135416666667"
"2035"," 7.7"," 53.7","-17.7"," 1.3","0.122677083333333"
"2036"," 0.1"," 37.2","-18.7"," 1.2","0.120557291666667"
"2037"," 3.8","  4.1"," -5.1"," 3.8","0.1188125"
"2038","19.4","  3.9","  4.0"," 7.7","0.139802083333333"
"2039","0.8","48.7","-11.0","2.2","0.150963541666667"
"2040","4.2","12.1","-14.7","1.8","0.147864583333333"
"2041","0.1","57.9","-25.4","0.6","0.144833333333333"
"2042"," 0.1"," 61.3","-24.0"," 0.6","0.142229166666667"
"2043"," 0.1"," 33.8","-22.5"," 0.8","0.140328125"
"2044"," 0.7"," 30.7","-18.9"," 0.9","0.1386875"
"2045"," 0.3"," 38.2","-14.7"," 1.4","0.137177083333333"
"2046"," 3.4"," 31.0","-11.9"," 1.9","0.13559375"
"2047"," 0.4"," 58.3","-18.2"," 1.1","0.133880208333333"
"2048"," 0.6"," 33.8","-21.5"," 0.8","0.131734375"
"2049"," 4.7"," 13.3","-15.3"," 1.4","0.130130208333333"
"2050"," 0.6"," 34.5","-18.4"," 1.1","0.128536458333333"
"2051"," 0.1"," 53.3","-19.9"," 1.0","0.126588541666667"
"2052"," 0.2"," 38.2","-19.8"," 1.1","0.124729166666667"
"2053"," 0.4"," 31.8","-16.5"," 1.4","0.122885416666667"
"2054"," 4.0"," 10.5","-20.0"," 1.0","0.121052083333333"
"2055"," 1.4"," 73.0","-29.9"," 0.4","0.11890625"
"2056"," 0.0"," 75.3","-34.0"," 0.3","0.116447916666667"
"2057"," 0.1"," 64.7","-34.1"," 0.2","0.11378125"
"2058"," 0.1"," 77.8","-31.0"," 0.4","0.111130208333333"
"2059"," 0.1"," 51.2","-23.8"," 0.7","0.108223958333333"
"2060"," 0.3"," 50.7","-19.4"," 1.0","0.10490625"
"2061"," 0.1"," 60.7","-21.4"," 0.9","0.10096875"
"2062"," 1.1"," 24.0","-15.0"," 1.5","0.09609375"
"2063"," 2.0"," 68.1","-15.9"," 1.5","0.0903177083333333"
"2064"," 2.7"," 32.4","-23.2"," 0.7","0.0828125"
"2065"," 1.1"," 80.1","-26.6"," 0.5","0.0755104166666667"
"2066"," 0.1"," 86.7","-29.0"," 0.4","0.068625"
"2067"," 0.2"," 64.0","-26.0"," 0.6","0.0618333333333333"
"2068"," 0.0"," 90.3","-22.8"," 0.7","0.0556927083333333"
"2069"," 0.1"," 84.0","-16.6"," 1.3","0.05003125"
"2070","0.7","73.6","-15.4","1.6","0.0459583333333333"
"2071","1.2","27.1","-13.2","1.9","0.0429895833333333"
"2072","0.9","67.9","-20.9","0.9","0.0415833333333333"
"2073"," 3.1"," 29.3","-18.0"," 1.3","0.040484375"
"2074"," 1.1"," 57.9","-16.0"," 1.3","0.0394270833333333"
"2075"," 0.0"," 95.7","-23.7"," 0.7","0.0387239583333333"
"2076"," 0.2"," 81.0","-22.4"," 0.8","0.0378541666666667"
"2077"," 0.1"," 99.4","-21.6"," 0.8","0.0366666666666667"
"2078"," 0.3"," 76.3","-14.5"," 1.5","0.0358125"
"2079"," 5.6"," 48.2"," -5.8"," 3.5","0.0349791666666667"
"2080"," 1.6"," 95.1","-16.8"," 1.3","0.034875"
"2081"," 0.0","115.5","-21.4"," 0.8","0.034828125"
"2082"," 3.0"," 24.4","-13.1"," 1.8","0.0347239583333333"
"2083"," 1.8"," 25.6","  0.1"," 5.9","0.03471875"
"2084"," 0.4"," 76.2"," -9.4"," 2.7","0.0351614583333333"
"2085"," 0.4"," 76.1","-17.0"," 1.2","0.0355677083333333"
"2086"," 0.2"," 97.8","-14.6"," 1.5","0.0362083333333333"
"2087"," 0.4"," 56.0","-12.1"," 1.9","0.0364479166666667"
"2088"," 0.2","119.1","-13.6"," 1.7","0.0362395833333333"
"2089"," 0.0","104.1","-12.7"," 1.7","0.0360364583333333"
"2090"," 1.0"," 64.0"," -7.6"," 2.7","0.03596875"
"2091"," 5.0"," 24.0"," -5.2"," 3.5","0.034875"
"2092"," 4.3"," 42.7"," -6.5"," 3.1","0.0358802083333333"
"2093"," 1.1"," 80.3","-13.1"," 1.8","0.0364270833333333"
"2094"," 0.8"," 85.0","-14.3"," 1.7","0.036671875"
"2095"," 1.8"," 62.3","-11.5"," 2.0","0.037"
"2096"," 0.2","137.1","-16.5"," 1.3","0.0371041666666667"
"2097"," 0.0","131.0","-12.3"," 1.8","0.035453125"
"2098"," 2.3"," 72.4"," -6.6"," 3.2","0.0369583333333333"
"2099","13.9"," 19.5","-14.1"," 1.8","0.03446875"
"2100"," 0.0","162.0","-25.4"," 0.6","0.0366614583333333"
"2101"," 0.0","163.6","-23.6"," 0.7","0.0365572916666667"
"2102"," 0.0","169.3","-21.8"," 0.7","0.0364270833333333"
"2103"," 0.0","171.5","-21.0"," 0.9","0.0362239583333333"
"2104"," 0.0","173.5","-20.6"," 0.9","0.035859375"
"2105"," 0.0","153.3","-16.7"," 1.2","0.0353645833333333"
"2106","12.0"," 19.8"," -4.3"," 4.3","0.03484375"
"2107"," 1.1","101.5"," -1.3"," 4.4","0.03484375"
"2108"," 2.2","166.7","-12.5"," 1.9","0.0348072916666667"
"2109"," 0.0","141.4","-14.3"," 1.5","0.035"
"2110"," 0.0","129.1","-10.7"," 2.2","0.0349791666666667"
"2111"," 8.4"," 43.5"," -7.2"," 3.1","0.026609375"
"2112"," 0.3","187.3","-20.7"," 0.8","0.0363854166666667"
"2113"," 0.0","180.1","-15.8"," 1.2","0.039453125"
"2114"," 1.1","109.4"," -8.5"," 2.3","0.0395"
"2115"," 0.5","197.8","-13.3"," 1.7","0.0395"
